zone_id,annee,cumul_pluie_hivernage_mm,nb_jours_pluie,pluie_max_24h_mm,pluie_max_72h_mm,hauteur_crue_fleuve_m,inondation,duree_submersion_jours,is_riverain
Z0240,2016,329.5,25,10.0,21.6,4.94,0,0,1
Z0240,2017,266.6,14,10.0,16.6,4.07,1,10,1
Z0240,2018,290.5,13,12.0,21.8,7.58,1,8,1
Z0240,2019,271.1,19,10.0,21.6,8.21,0,0,1
Z0240,2020,357.8,26,25.2,38.8,8.66,1,1,1
Z0240,2021,306.6,24,24.9,40.7,6.91,1,5,1
Z0240,2022,306.6,23,16.7,33.6,6.9,0,0,1
Z0240,2023,357.0,22,10.0,14.9,6.12,0,0,1
Z0240,2024,267.4,19,10.0,16.3,7.63,0,0,1
Z0241,2015,243.6,19,10.0,15.6,4.77,1,22,1
Z0241,2016,315.5,23,24.6,42.2,4.76,0,0,1
Z0241,2017,323.0,26,15.8,50.8,6.9,1,42,1
Z0241,2018,179.4,9,10.0,12.8,5.6,1,29,1
Z0241,2019,376.2,25,10.0,15.7,6.48,0,0,1
Z0241,2020,570.7,44,15.8,22.6,9.1,1,13,1
Z0241,2021,292.7,24,13.0,20.7,6.63,0,0,1
Z0241,2022,380.2,28,20.7,38.7,6.6,1,37,1
Z0241,2023,221.6,12,16.9,29.6,7.04,1,28,1
Z0241,2024,503.3,36,37.8,48.9,8.61,0,0,1
Z0242,2015,296.4,13,32.2,39.9,8.13,0,0,1
Z0242,2016,289.6,20,13.5,27.5,4.91,0,0,1
Z0242,2017,378.0,20,29.3,44.4,7.07,0,0,1
Z0242,2018,450.1,34,26.4,56.3,6.08,1,2,1
Z0242,2019,207.3,17,10.0,17.7,3.39,0,0,1
Z0242,2020,351.6,28,21.1,32.8,9.23,1,9,1
Z0242,2021,313.7,27,10.0,14.2,7.82,0,0,1
Z0242,2022,323.6,44,39.8,48.0,8.0,1,4,1
Z0242,2023,323.6,20,12.9,25.2,5.95,0,0,1
Z0242,2024,349.0,23,13.6,21.8,9.84,1,9,1
Z0243,2015,305.0,18,10.0,21.1,6.06,0,0,1
Z0243,2016,284.5,22,10.1,20.3,9.4,1,10,1
Z0243,2017,175.9,5,10.0,14.7,6.46,1,5,1
Z0243,2018,204.0,19,19.8,30.7,9.83,0,0,1
Z0243,2019,294.2,16,22.2,30.0,5.46,1,9,1
Z0243,2020,309.2,25,14.8,25.6,9.41,0,0,1
Z0243,2021,231.4,17,10.8,16.1,6.52,0,0,1
Z0243,2022,353.0,29,20.7,40.3,4.9,0,0,1
Z0243,2023,248.3,20,10.2,22.0,4.02,1,14,1
Z0243,2024,396.1,21,10.8,32.1,11.8,1,5,1
Z0244,2015,364.4,27,10.0,20.9,6.44,0,0,1
Z0244,2016,257.1,23,10.2,15.9,4.36,1,12,1
Z0244,2017,252.9,16,19.5,36.7,7.31,1,8,1
Z0244,2018,296.8,19,10.0,19.4,5.37,0,0,1
Z0244,2019,377.6,21,23.1,43.5,6.56,0,0,1
Z0244,2020,293.2,20,22.7,32.4,9.01,1,1,1
Z0244,2021,321.3,20,10.0,16.6,7.94,0,0,1
Z0244,2022,276.3,26,30.6,59.7,7.47,0,0,1
Z0244,2023,295.9,24,10.0,19.5,7.49,1,6,1
Z0244,2024,400.6,30,17.1,31.8,7.98,0,0,1
Z0245,2015,260.4,16,15.4,28.9,7.21,0,0,1
Z0245,2016,272.0,17,19.2,40.2,5.75,0,0,1
Z0245,2017,272.7,18,10.9,21.3,6.41,0,0,1
Z0245,2018,326.3,24,42.0,51.5,5.9,0,0,1
Z0245,2019,256.7,17,12.5,22.8,6.42,1,6,1
Z0245,2020,255.9,17,10.0,21.7,8.05,1,3,1
Z0245,2021,341.2,24,16.1,29.0,7.19,0,0,1
Z0245,2022,386.6,19,16.3,24.4,7.55,0,0,1
Z0245,2023,320.5,21,16.5,21.4,6.8,1,4,1
Z0245,2024,466.2,32,14.2,17.6,9.01,1,4,1
Z0246,2015,310.9,22,10.0,21.6,5.23,1,2,1
Z0246,2016,248.2,17,14.2,28.4,6.79,1,7,1
Z0246,2017,344.6,25,10.0,16.7,5.57,0,0,1
Z0246,2018,263.9,15,16.6,32.5,7.77,0,0,1
Z0246,2019,215.5,22,10.0,15.2,8.99,1,2,1
Z0246,2020,362.3,21,29.7,49.0,8.57,1,7,1
Z0246,2021,341.3,27,22.3,43.7,7.21,0,0,1
Z0246,2022,331.2,27,13.1,17.8,6.84,1,7,1
Z0246,2023,307.7,16,14.2,31.2,6.6,1,11,1
Z0246,2024,414.6,34,30.8,50.2,11.09,1,4,1
Z0247,2015,219.9,20,10.0,14.3,6.24,0,0,1
Z0247,2016,283.8,20,20.1,38.3,3.46,0,0,1
Z0247,2017,296.4,23,10.0,20.2,5.92,0,0,1
Z0247,2018,318.8,28,18.0,39.0,6.95,0,0,1
Z0247,2019,264.0,22,10.0,12.2,9.2,0,0,1
Z0247,2020,338.3,19,10.0,17.6,8.13,0,0,1
Z0247,2021,240.1,12,10.0,43.2,6.1,0,0,1
Z0247,2022,337.8,25,19.5,28.3,7.95,1,14,1
Z0247,2023,311.0,26,13.5,28.6,7.27,1,12,1
Z0247,2024,357.7,21,10.0,14.1,8.69,0,0,1
Z0248,2015,229.8,19,10.0,20.9,8.12,0,0,1
Z0248,2016,328.0,25,10.0,14.0,5.19,0,0,1
Z0248,2017,203.1,6,10.0,13.3,7.03,0,0,1
Z0248,2018,317.5,32,37.9,47.4,6.04,0,0,1
Z0248,2019,213.2,12,10.0,14.2,6.13,0,0,1
Z0248,2020,338.6,24,10.0,15.0,9.65,1,13,1
Z0248,2021,270.7,16,10.0,15.5,8.23,0,0,1
Z0248,2022,401.8,23,10.0,13.9,6.76,0,0,1
Z0248,2023,266.7,14,10.0,17.3,8.17,0,0,1
Z0248,2024,378.1,19,27.9,40.3,9.77,0,0,1
Z0249,2015,252.5,19,10.0,19.7,8.29,1,2,1
Z0249,2016,216.9,10,16.6,35.4,5.18,0,0,1
Z0249,2017,222.8,18,10.0,13.4,6.6,0,0,1
Z0249,2018,142.5,7,10.0,17.2,6.05,1,9,1
Z0249,2019,383.7,20,20.5,44.2,6.36,1,8,1
Z0249,2020,461.4,31,37.4,72.5,7.63,1,2,1
Z0249,2021,277.0,24,10.0,14.0,5.94,1,12,1
Z0249,2022,363.2,31,10.0,13.1,6.95,0,0,1
Z0249,2023,305.0,24,10.0,14.6,4.43,1,4,1
Z0249,2024,311.6,22,17.6,37.5,10.53,1,19,1
Z0250,2015,285.0,26,24.8,42.2,4.8,0,0,1
Z0250,2016,326.9,23,28.6,48.0,9.23,1,6,1
Z0250,2017,305.4,28,14.0,28.5,6.27,0,0,1
Z0250,2018,145.7,14,10.0,13.5,6.31,0,0,1
Z0250,2019,475.5,39,16.6,24.0,6.79,0,0,1
Z0250,2020,306.5,11,10.4,22.7,8.5,0,0,1
Z0250,2021,377.8,22,16.4,25.7,4.49,1,5,1
Z0250,2022,273.5,12,11.5,15.0,7.78,1,9,1
Z0250,2023,268.0,24,16.9,28.8,8.77,1,5,1
Z0250,2024,209.9,13,10.0,14.8,7.58,0,0,1
Z0251,2015,314.3,19,10.0,20.8,6.41,0,0,1
Z0251,2016,187.1,19,10.0,15.2,6.08,0,0,1
Z0251,2017,272.3,24,12.9,20.9,8.02,0,0,1
Z0251,2018,298.1,17,14.3,21.8,4.38,0,0,1
Z0251,2019,234.6,19,18.8,40.5,6.72,0,0,1
Z0251,2020,343.4,25,10.0,15.2,9.36,1,1,1
Z0251,2021,374.3,18,10.0,17.3,5.55,1,3,1
Z0251,2022,341.6,23,26.3,42.4,6.52,1,14,1
Z0251,2023,144.9,8,12.7,20.3,5.46,1,4,1
Z0251,2024,409.1,35,11.1,16.0,7.77,0,0,1
Z0252,2015,451.4,38,27.2,35.6,7.3,0,0,1
Z0252,2016,200.1,13,12.5,17.7,6.83,0,0,1
Z0252,2017,268.2,14,11.3,20.0,6.8,0,0,1
Z0252,2018,285.3,30,22.6,48.6,6.04,0,0,1
Z0252,2019,268.5,23,20.9,30.4,6.44,0,0,1
Z0252,2020,249.3,12,10.0,18.1,8.39,0,0,1
Z0252,2021,251.1,17,16.0,26.9,5.67,0,0,1
Z0252,2022,374.5,22,24.0,47.7,5.88,0,0,1
Z0252,2023,268.2,14,15.0,28.1,6.38,0,0,1
Z0252,2024,233.2,17,13.7,26.4,8.29,0,0,1
Z0253,2015,290.2,26,16.9,34.1,6.39,0,0,1
Z0253,2016,297.3,20,10.0,14.7,7.06,0,0,1
Z0253,2017,375.3,23,13.0,19.9,6.68,0,0,1
Z0253,2018,213.7,12,17.5,25.4,5.25,1,7,1
Z0253,2019,196.0,13,12.2,24.2,5.02,0,0,1
Z0253,2020,246.2,25,18.7,29.9,9.35,1,1,1
Z0253,2021,295.4,19,16.2,20.3,5.76,0,0,1
Z0253,2022,368.6,23,28.3,37.0,7.41,0,0,1
Z0253,2023,310.6,19,10.0,14.2,6.03,0,0,1
Z0253,2024,344.6,27,16.2,24.5,10.66,1,2,1
Z0254,2015,263.2,24,10.0,12.2,4.98,0,0,1
Z0254,2016,167.1,10,10.0,14.6,6.36,0,0,1
Z0254,2017,213.7,10,10.0,13.1,7.35,0,0,1
Z0254,2018,154.6,13,10.0,21.7,6.64,0,0,1
Z0254,2019,247.6,13,12.2,16.7,5.06,0,0,1
Z0254,2020,275.6,14,16.3,25.9,9.53,1,1,1
Z0254,2021,227.3,25,10.0,21.7,5.76,0,0,1
Z0254,2022,367.5,27,19.3,39.4,5.8,0,0,1
Z0254,2023,290.1,20,10.0,20.0,8.87,0,0,1
Z0254,2024,453.7,30,10.0,21.2,10.92,1,11,1
Z0255,2015,148.9,11,10.0,15.9,7.14,0,0,1
Z0255,2016,200.9,12,10.0,15.3,6.07,0,0,1
Z0255,2017,260.9,18,20.7,32.6,6.8,0,0,1
Z0255,2018,216.2,16,13.9,25.1,6.28,1,14,1
Z0255,2019,262.3,14,18.3,37.7,6.05,0,0,1
Z0255,2020,501.8,37,12.4,21.8,9.73,1,11,1
Z0255,2021,268.7,21,18.0,22.3,5.22,0,0,1
Z0255,2022,446.6,38,17.8,39.2,7.38,1,1,1
Z0255,2023,254.1,17,10.0,17.1,7.77,0,0,1
Z0255,2024,414.4,32,17.8,37.7,9.87,0,0,1
Z0256,2015,168.6,11,10.0,21.6,3.96,0,0,1
Z0256,2016,311.6,14,12.5,18.5,6.29,0,0,1
Z0256,2017,328.7,29,33.4,49.0,6.91,0,0,1
Z0256,2018,232.1,18,10.0,18.1,5.96,0,0,1
Z0256,2019,268.4,20,10.0,12.9,6.52,0,0,1
Z0256,2020,256.7,10,27.6,59.9,8.72,1,6,1
Z0256,2021,353.4,25,10.0,13.6,6.78,0,0,1
Z0256,2022,245.9,24,15.7,34.3,6.85,0,0,1
Z0256,2023,314.2,21,10.1,15.0,5.76,0,0,1
Z0256,2024,261.8,18,10.0,14.4,7.77,0,0,1
Z0257,2015,248.3,18,15.5,24.8,5.45,0,0,1
Z0257,2016,178.0,16,10.0,20.3,5.87,0,0,1
Z0257,2017,313.1,19,17.2,21.2,7.01,0,0,1
Z0257,2018,265.5,20,11.1,18.2,5.99,0,0,1
Z0257,2019,216.1,12,15.5,18.9,6.36,0,0,1
Z0257,2020,408.7,31,22.4,40.4,9.76,1,5,1
Z0257,2021,287.8,24,15.9,29.1,7.67,0,0,1
Z0257,2022,443.8,37,14.1,30.8,5.85,0,0,1
Z0257,2023,377.5,27,20.2,33.1,7.57,0,0,1
Z0257,2024,309.3,25,10.0,20.4,8.49,0,0,1
Z0258,2015,391.1,23,15.4,22.7,6.36,0,0,1
Z0258,2016,360.4,7,15.4,21.7,6.82,1,5,1
Z0258,2017,394.5,29,18.9,39.7,7.0,1,15,1
Z0258,2018,360.4,29,27.8,37.8,7.42,0,0,1
Z0258,2019,235.8,17,10.0,21.6,7.06,0,0,1
Z0258,2020,473.1,31,20.6,41.7,9.4,0,0,1
Z0258,2021,220.3,16,10.0,19.7,4.29,0,0,1
Z0258,2022,321.6,24,10.0,13.2,6.91,0,0,1
Z0258,2023,329.7,20,10.0,13.0,7.81,0,0,1
Z0258,2024,422.7,31,26.6,52.7,10.0,0,0,1
Z0259,2015,381.1,19,11.9,24.2,7.54,0,0,1
Z0259,2016,427.3,34,17.0,29.7,5.17,0,0,1
Z0259,2017,165.7,13,11.4,14.7,5.84,0,0,1
Z0259,2018,273.7,16,10.0,12.3,7.46,1,7,1
Z0259,2019,442.7,31,55.4,108.3,6.93,1,24,1
Z0259,2020,321.5,21,10.0,14.4,11.52,1,1,1
Z0259,2021,266.7,15,11.3,15.6,6.52,1,4,1
Z0259,2022,424.1,31,15.3,20.0,7.05,0,0,1
Z0259,2023,291.7,25,10.0,16.1,6.94,1,1,1
Z0259,2024,294.1,19,10.0,12.2,8.65,0,0,1
Z0260,2015,204.6,21,10.0,19.3,6.63,1,7,1
Z0260,2016,259.6,20,17.0,33.2,7.28,0,0,1
Z0260,2017,413.4,29,17.9,27.4,7.16,1,2,1
Z0260,2018,250.4,7,10.0,14.7,6.8,0,0,1
Z0260,2019,227.2,21,16.8,22.5,5.24,0,0,1
Z0260,2020,360.9,22,10.0,13.6,8.43,0,0,1
Z0260,2021,179.3,10,10.0,20.6,9.38,0,0,1
Z0260,2022,284.7,21,10.0,12.8,6.6,0,0,1
Z0260,2023,279.2,20,15.7,20.6,7.05,0,0,1
Z0260,2024,230.6,25,40.3,72.2,8.06,0,0,1
Z0261,2015,351.8,30,35.5,51.4,6.33,0,0,1
Z0261,2016,387.2,29,29.4,50.2,6.34,0,0,1
Z0261,2017,200.1,11,10.0,15.0,4.53,0,0,1
Z0261,2018,425.8,27,10.4,19.5,7.18,0,0,1
Z0261,2019,319.4,20,10.0,13.6,6.27,0,0,1
Z0261,2020,345.3,24,10.0,15.8,10.54,1,1,1
Z0261,2021,286.5,21,18.6,38.0,5.24,0,0,1
Z0261,2022,274.9,17,22.7,49.8,5.36,0,0,1
Z0261,2023,319.4,24,17.1,32.7,8.65,0,0,1
Z0261,2024,238.9,11,20.4,26.5,7.35,0,0,1
Z0262,2015,391.8,32,22.0,44.9,7.26,0,0,1
Z0262,2016,304.4,20,17.4,32.2,7.95,0,0,1
Z0262,2017,339.8,20,29.3,43.8,5.34,0,0,1
Z0262,2018,239.7,20,10.0,19.7,5.93,0,0,1
Z0262,2019,236.7,18,10.0,13.9,4.6,0,0,1
Z0262,2020,441.0,22,19.3,35.0,9.5,0,0,1
Z0262,2021,246.5,10,10.0,20.8,4.95,0,0,1
Z0262,2022,244.3,21,17.1,34.8,6.06,0,0,1
Z0262,2023,275.4,25,12.7,19.7,6.45,0,0,1
Z0262,2024,398.0,28,22.9,40.4,10.08,0,0,1
Z0263,2015,331.1,22,14.7,26.4,9.86,0,0,1
Z0263,2016,286.9,19,26.1,51.5,7.89,0,0,1
Z0263,2017,381.0,25,11.1,22.0,7.33,1,1,1
Z0263,2018,174.0,19,10.0,20.8,8.04,0,0,1
Z0263,2019,239.0,12,10.0,14.6,8.34,0,0,1
Z0263,2020,358.8,25,12.0,23.8,10.42,0,0,1
Z0263,2021,204.5,15,13.7,16.8,8.45,0,0,1
Z0263,2022,307.4,23,14.4,30.0,5.59,0,0,1
Z0263,2023,268.9,17,15.5,24.9,5.81,0,0,1
Z0263,2024,313.0,19,10.0,12.2,8.77,0,0,1
Z0264,2015,202.1,10,19.2,35.5,7.63,0,0,1
Z0264,2016,336.8,28,16.1,28.1,8.79,0,0,1
Z0264,2017,269.8,19,10.0,13.2,5.29,0,0,1
Z0264,2018,302.2,18,23.8,36.8,6.3,0,0,1
Z0264,2019,270.8,25,10.0,21.9,4.93,0,0,1
Z0264,2020,356.9,24,16.7,32.2,6.15,0,0,1
Z0264,2021,245.4,21,12.1,15.7,6.29,0,0,1
Z0264,2022,452.4,31,27.2,58.2,6.09,0,0,1
Z0264,2023,221.6,11,16.7,27.6,5.65,0,0,1
Z0264,2024,492.3,30,23.1,40.2,7.4,0,0,1
Z0265,2015,345.2,25,27.1,59.3,7.71,0,0,1
Z0265,2016,206.1,18,10.0,19.8,6.4,0,0,1
Z0265,2017,418.5,29,25.1,45.2,7.51,1,7,1
Z0265,2018,338.5,30,10.9,15.1,6.44,0,0,1
Z0265,2019,375.6,21,25.9,55.0,5.96,0,0,1
Z0265,2020,392.1,27,19.4,31.6,9.42,0,0,1
Z0265,2021,250.5,26,20.8,38.4,7.74,0,0,1
Z0265,2022,348.9,28,20.6,43.2,7.32,1,4,1
Z0265,2023,298.1,13,20.6,14.2,5.71,1,1,1
Z0265,2024,403.8,22,18.8,24.1,10.0,1,8,1
Z0266,2015,251.4,18,14.1,27.2,6.34,0,0,1
Z0266,2016,354.2,21,20.1,32.5,9.45,1,6,1
Z0266,2017,352.1,22,14.3,21.6,8.82,0,0,1
Z0266,2018,246.9,12,13.5,17.1,8.26,0,0,1
Z0266,2019,251.6,14,13.0,19.3,6.16,0,0,1
Z0266,2020,403.5,34,17.9,29.9,9.39,0,0,1
Z0266,2021,226.9,20,27.9,54.2,6.76,0,0,1
Z0266,2022,417.4,27,12.9,23.6,6.08,0,0,1
Z0266,2023,456.6,24,18.6,32.0,5.0,0,0,1
Z0266,2024,392.7,26,55.9,74.7,10.0,1,11,1
Z0267,2015,220.1,6,10.0,13.7,7.57,0,0,1
Z0267,2016,222.0,14,10.8,20.1,7.48,0,0,1
Z0267,2017,386.7,29,26.6,33.7,6.54,1,3,1
Z0267,2018,251.7,23,14.1,19.3,4.99,0,0,1
Z0267,2019,347.8,20,26.8,44.8,4.66,0,0,1
Z0267,2020,298.0,19,22.0,37.0,8.7,0,0,1
Z0267,2021,285.6,15,10.0,13.2,7.39,0,0,1
Z0267,2022,487.7,28,17.4,23.1,7.11,0,0,1
Z0267,2023,394.6,22,10.0,14.2,6.02,0,0,1
Z0267,2024,359.0,25,41.8,66.7,10.24,1,9,1
Z0268,2015,310.5,20,21.3,39.9,7.4,0,0,1
Z0268,2016,218.4,12,13.3,22.1,5.47,0,0,1
Z0268,2017,288.9,36,12.4,23.2,7.98,0,0,1
Z0268,2018,244.2,15,10.7,15.9,7.01,0,0,1
Z0268,2019,288.9,26,16.0,23.9,6.51,0,0,1
Z0268,2020,242.8,18,11.4,23.5,8.8,0,0,1
Z0268,2021,435.6,28,27.9,49.3,7.39,1,3,1
Z0268,2022,418.7,26,14.6,26.5,6.78,0,0,1
Z0268,2023,225.0,24,12.7,24.3,8.41,0,0,1
Z0268,2024,374.3,32,19.0,39.4,7.64,0,0,1
Z0269,2015,412.4,34,15.2,23.6,7.79,0,0,1
Z0269,2016,246.7,16,23.6,49.9,6.79,0,0,1
Z0269,2017,302.2,23,11.6,22.3,6.17,0,0,1
Z0269,2018,327.7,25,14.0,27.3,6.52,0,0,1
Z0269,2019,323.4,26,22.3,31.7,8.3,0,0,1
Z0269,2020,419.8,33,21.3,43.8,9.58,0,0,1
Z0269,2021,113.9,6,10.0,16.7,3.41,0,0,1
Z0269,2022,340.8,21,10.0,16.3,5.7,0,0,1
Z0269,2023,428.4,33,42.8,78.5,5.43,0,0,1
Z0269,2024,316.0,26,10.0,13.0,8.13,0,0,1
Z0270,2015,267.4,20,17.6,22.7,5.99,0,0,1
Z0270,2016,267.1,23,18.5,29.5,7.1,0,0,1
Z0270,2017,260.3,16,17.6,35.4,6.82,1,6,1
Z0270,2018,229.8,18,30.5,44.2,4.42,0,0,1
Z0270,2019,301.1,24,14.3,19.7,7.38,0,0,1
Z0270,2020,365.9,26,10.0,12.0,12.35,1,19,1
Z0270,2021,314.7,17,13.0,25.7,7.66,0,0,1
Z0270,2022,336.2,24,17.4,34.0,8.33,0,0,1
Z0270,2023,281.3,20,10.0,16.8,7.91,1,1,1
Z0270,2024,249.4,15,10.0,20.8,7.28,0,0,1
Z0271,2015,247.2,16,21.7,43.7,6.31,0,0,1
Z0271,2016,255.1,15,10.0,21.6,6.57,0,0,1
Z0271,2017,365.2,23,15.5,23.0,5.84,0,0,1
Z0271,2018,210.2,20,10.0,15.3,8.8,0,0,1
Z0271,2019,314.6,29,10.0,33.4,7.06,0,0,1
Z0271,2020,341.6,23,27.7,55.0,9.54,0,0,1
Z0271,2021,248.2,18,10.0,15.9,7.27,0,0,1
Z0271,2022,362.6,22,10.0,17.3,7.48,0,0,1
Z0271,2023,344.4,26,19.5,37.9,7.49,0,0,1
Z0271,2024,428.3,34,10.0,18.2,8.62,0,0,1
Z0272,2015,321.5,33,40.7,80.9,,0,0,0
Z0272,2016,660.0,49,26.1,37.5,,0,0,0
Z0272,2017,470.7,25,14.2,29.8,,0,0,0
Z0272,2018,534.8,46,31.3,61.4,,0,0,0
Z0272,2019,530.4,44,10.5,15.9,,0,0,0
Z0272,2020,595.3,39,37.2,77.9,,0,0,0
Z0272,2021,484.7,38,28.3,34.7,,0,0,0
Z0272,2022,642.6,34,60.6,130.8,,0,0,0
Z0272,2023,264.5,21,10.0,18.1,,0,0,0
Z0272,2024,453.8,35,13.5,25.8,,0,0,0
Z0273,2015,521.1,32,27.8,58.3,,0,0,0
Z0273,2016,367.5,28,23.9,40.5,,0,0,0
Z0273,2017,346.7,20,16.4,24.8,,0,0,0
Z0273,2018,633.5,54,20.8,33.8,,0,0,0
Z0273,2019,411.4,33,18.6,37.7,,0,0,0
Z0273,2020,756.6,50,29.7,49.5,,0,0,0
Z0273,2021,508.5,40,19.6,32.7,,0,0,0
Z0273,2022,935.3,72,27.0,54.2,,0,0,0
Z0273,2023,554.5,42,62.5,105.5,,0,0,0
Z0273,2024,548.2,43,34.8,71.3,,0,0,0
Z0274,2015,286.5,17,10.0,13.4,,0,0,0
Z0274,2016,572.3,36,27.8,38.8,,0,0,0
Z0274,2017,410.6,32,10.2,18.1,,0,0,0
Z0274,2018,773.8,54,26.9,37.6,,0,0,0
Z0274,2019,530.2,37,52.0,72.0,,0,0,0
Z0274,2020,657.2,47,27.0,40.7,,0,0,0
Z0274,2021,388.7,28,26.9,55.6,,0,0,0
Z0274,2022,722.1,47,67.5,83.8,,0,0,0
Z0274,2023,389.0,16,10.2,18.8,,0,0,0
Z0274,2024,687.7,58,11.7,21.6,,0,0,0
Z0275,2015,463.3,47,18.6,39.4,,0,0,0
Z0275,2016,656.9,49,31.2,67.5,,0,0,0
Z0275,2017,463.3,35,10.5,15.5,,0,0,0
Z0275,2018,432.9,29,21.4,37.6,,0,0,0
Z0275,2019,412.7,21,17.2,28.7,,0,0,0
Z0275,2020,567.3,44,45.3,87.8,,0,0,0
Z0275,2021,384.5,29,10.0,16.0,,0,0,0
Z0275,2022,740.5,56,33.8,65.5,,0,0,0
Z0275,2023,362.3,30,19.9,39.1,,0,0,0
Z0275,2024,727.6,49,20.9,33.5,,0,0,0
Z0276,2015,465.0,26,18.4,20.0,,0,0,0
Z0276,2016,779.9,55,18.4,24.8,,0,0,0
Z0276,2017,540.9,39,28.4,45.7,,0,0,0
Z0276,2018,299.2,21,13.1,23.4,,0,0,0
Z0276,2019,407.5,29,10.2,17.5,,0,0,0
Z0276,2020,465.7,31,15.9,34.6,,0,0,0
Z0276,2021,465.7,15,10.1,21.3,,0,0,0
Z0276,2022,784.0,55,28.3,47.4,,0,0,0
Z0276,2023,407.2,24,19.8,32.0,,0,0,0
Z0276,2024,592.6,38,60.2,123.2,,0,0,0
Z0277,2015,807.8,54,38.4,57.3,,0,0,0
Z0277,2016,253.7,11,14.2,18.9,,0,0,0
Z0277,2017,648.2,48,22.9,44.9,,0,0,0
Z0277,2018,442.8,36,32.3,52.6,,1,13,0
Z0277,2019,442.3,31,23.1,34.1,,0,0,0
Z0277,2020,497.7,33,17.4,30.8,,0,0,0
Z0277,2021,500.0,32,23.8,31.2,,0,0,0
Z0277,2022,572.5,36,13.5,20.3,,0,0,0
Z0277,2023,408.1,24,27.4,51.6,,0,0,0
Z0277,2024,560.8,36,20.0,40.2,,0,0,0
Z0278,2015,686.8,52,32.1,50.4,,0,0,0
Z0278,2016,482.6,44,12.2,24.8,,0,0,0
Z0278,2017,294.3,17,15.1,21.9,,0,0,0
Z0278,2018,416.4,33,14.8,23.5,,0,0,0
Z0278,2019,462.7,29,18.5,23.4,,0,0,0
Z0278,2020,823.4,60,50.9,106.8,,0,0,0
Z0278,2021,524.7,40,20.2,36.2,,0,0,0
Z0278,2022,821.4,55,79.9,153.4,,0,0,0
Z0278,2023,426.3,29,37.9,48.2,,0,0,0
Z0278,2024,613.2,39,13.3,27.7,,0,0,0
Z0279,2015,624.4,46,63.0,132.3,,0,0,0
Z0279,2016,553.9,40,16.9,31.3,,0,0,0
Z0279,2017,506.6,37,23.0,36.6,,0,0,0
Z0279,2018,573.2,38,10.0,12.6,,0,0,0
Z0279,2019,396.2,26,25.3,42.0,,0,0,0
Z0279,2020,466.4,27,15.7,34.6,,0,0,0
Z0279,2021,470.9,31,23.7,41.2,,0,0,0
Z0279,2022,810.3,57,54.0,118.5,,0,0,0
Z0279,2023,483.2,28,24.9,45.7,,0,0,0
Z0279,2024,663.0,49,39.4,73.1,,0,0,0
Z0280,2015,818.9,59,27.5,58.3,,0,0,0
Z0280,2016,725.8,53,20.4,27.4,,0,0,0
Z0280,2017,616.9,39,29.2,51.1,,0,0,0
Z0280,2018,407.9,33,38.3,81.3,,0,0,0
Z0280,2019,616.9,48,27.5,58.3,,0,0,0
Z0280,2020,448.3,38,10.0,12.6,,0,0,0
Z0280,2021,400.1,31,10.0,17.3,,0,0,0
Z0280,2022,899.8,68,60.2,81.1,,0,0,0
Z0280,2023,470.4,38,10.0,13.5,,0,0,0
Z0280,2024,669.9,45,40.5,56.3,,0,0,0
Z0281,2015,400.1,25,20.9,29.1,,0,0,0
Z0281,2016,643.3,53,12.6,22.8,,0,0,0
Z0281,2017,418.9,26,63.1,86.1,,0,0,0
Z0281,2018,526.6,22,14.8,24.1,,0,0,0
Z0281,2019,411.1,24,27.1,52.7,,0,0,0
Z0281,2020,602.0,41,16.0,33.1,,0,0,0
Z0281,2021,349.8,24,23.5,38.3,,0,0,0
Z0281,2022,526.6,38,10.0,20.8,,0,0,0
Z0281,2023,624.6,44,14.8,29.1,,0,0,0
Z0281,2024,667.7,47,57.1,113.7,,0,0,0
Z0282,2015,658.0,45,52.3,115.0,,1,15,0
Z0282,2016,272.9,12,16.5,19.8,,0,0,0
Z0282,2017,362.7,22,17.1,27.6,,0,0,0
Z0282,2018,486.9,29,21.2,34.3,,0,0,0
Z0282,2019,401.6,32,10.0,21.7,,0,0,0
Z0282,2020,705.4,48,11.5,15.8,,1,10,0
Z0282,2021,383.2,25,24.0,48.8,,0,0,0
Z0282,2022,707.1,43,41.0,61.0,,0,0,0
Z0282,2023,365.4,30,31.1,63.3,,0,0,0
Z0282,2024,722.0,51,29.8,55.3,,0,0,0
Z0283,2015,461.3,30,32.8,71.9,,0,0,0
Z0283,2016,441.5,33,10.0,14.2,,0,0,0
Z0283,2017,371.6,31,29.5,50.6,,0,0,0
Z0283,2018,617.9,44,31.5,61.4,,0,0,0
Z0283,2019,511.4,34,17.7,24.5,,0,0,0
Z0283,2020,532.5,35,31.6,41.6,,0,0,0
Z0283,2021,494.9,37,19.7,37.9,,0,0,0
Z0283,2022,502.4,33,10.0,20.6,,0,0,0
Z0283,2023,366.5,20,10.0,15.1,,0,0,0
Z0283,2024,491.8,31,18.2,32.2,,0,0,0
Z0284,2015,446.6,31,41.0,67.9,,0,0,0
Z0284,2016,345.0,26,23.4,48.8,,0,0,0
Z0284,2017,579.4,47,19.1,37.1,,1,3,0
Z0284,2018,410.5,34,17.6,27.4,,0,0,0
Z0284,2019,463.9,34,40.3,49.9,,0,0,0
Z0284,2020,574.0,38,34.0,54.2,,0,0,0
Z0284,2021,404.3,32,13.0,19.0,,0,0,0
